name,npts,solution,resíduo algébrico,resíduo geométrico ,gradiente algébrico,gradiente geométrico
sphere2D_-17.9_68.5_148.0_0.csv,384,"[-17.883568368026996, 68.56967666293822, 147.93107577391064]",3.245377239939619e7,304.8645037397216,[137653.91583623627 -527796.4838233762 1.1387943960370647e6],[3.7813602689644443 -12.045250912219439 15.514838935635169]
sphere2D_-18.8_-47.3_32.0_0.csv,447,"[-18.877798390473703, -47.41903811964216, 32.05822498658366]",2.047453568903152e6,366.1877589076739,[-97739.72914879594 -245511.88896218946 -165771.12905783928],[-53.714526289364834 -121.45511087437445 -24.840663336373943]
sphere2D_-2.0_-66.1_131.0_0.csv,416,"[-1.9897051725037593, -66.12436418502946, 131.0493921527758]",2.775923200286391e7,331.6345726180242,[17258.972415892058 573571.6995449901 1.1369178714453373e6],[0.5564753272576808 16.323660686092694 19.634821080540917]
sphere2D_-2.3_35.3_27.0_0.csv,787,"[-2.256916738163545, 35.56265015854512, 26.89778898394262]",2.2572294677733313e6,617.9391413404257,[-36810.24497513306 580025.7679714243 -437101.9266121095],[-19.525552860145158 396.7773344038306 -122.32261709029868]
sphere2D_-20.0_-61.2_124.0_0.csv,230,"[-19.846329387096052, -61.212802417422324, 124.0758309466436]",1.4133660539949786e7,185.300650317738,[99668.22424558506 307410.5643582613 623219.3165987832],[3.8674989177398844 10.533224930642431 11.974791380794045]
sphere2D_-21.4_-89.6_77.0_0.csv,32,"[-21.214665573476108, -89.8781376585145, 76.78151405611969]",895112.1631468892,29.839236714524006,[-28731.80723821099 -121725.29032819488 -103909.11189461262],[-2.3791076027413345 -10.829215907336282 -3.912199464754991]
sphere2D_-21.6_-27.2_150.0_0.csv,845,"[-21.528614326216665, -27.219378886387506, 150.03828149258138]",7.261959215655449e7,672.7091467332564,[293467.4546562999 371041.15117890324 2.0454398647096178e6],[5.457089056623499 7.2950418412947435 28.09137582323683]
sphere2D_-24.2_23.7_61.0_0.csv,726,"[-24.256052766677538, 23.684462513894246, 61.0556458187928]",1.0444481055332534e7,576.4940067232471,[392432.91920046875 -383185.2962033793 988571.5844952669],[59.11493010033914 -51.5130735561791 77.80452099745817]
sphere2D_-24.9_-96.7_146.0_0.csv,283,"[-25.101971960911126, -96.57124078050326, 146.00128984031304]",2.540306599304933e7,232.58637867323083,[224416.6650335962 863366.2657294081 1.3055106586306924e6],[4.294700396818251 20.330534201868193 17.353278858133024]
sphere2D_-26.0_-94.9_98.0_0.csv,888,"[-27.216223609920682, -99.46745463903218, 95.77624179273442]",6.180959671638979e8,3112.8882811832104,[-4.520642427151844e7 -1.65216453982293e8 -1.588678944463571e8],[-2286.987057353755 -8376.691037582706 -4163.718050904149]
sphere2D_-28.1_-52.2_117.0_0.csv,37,"[-28.180426138912193, -52.282993242046686, 117.1270697796866]",1.4339013816901038e6,25.90202571067603,[15854.822986702333 29415.36791775167 65910.76592078799],[0.45434952503534665 1.377188407083364 1.4244701786419398]
